Th,Ph,E,NrHits,NrBumps,E1,E1E9,E9E25,Z20,Z53,LatMom
61.8415,99.5873,4.35452,31,1,2.48795,0.60911,0.961464,0.956887,0.00156742,0.442089
125.482,61.18,2.37478,20,1,1.90388,0.835113,0.977027,0.971136,0.00254288,0.875385
63.9709,-105.341,4.76227,18,1,3.5688,0.76776,0.984137,0.982512,0.000810514,0.198199
161.789,97.9788,4.35194,20,2,2.96401,0.705381,0.979186,0.973093,0.00102985,0.540002
102.289,56.3405,1.75371,12,1,1.10791,0.662504,0.956235,0.974657,0.000570963,0.281489
99.9292,-167.812,3.01205,21,1,1.5005,0.524572,0.958286,0.970664,0.00313305,0.288003
123.281,68.8699,1.1524,14,1,0.819446,0.746549,0.95799,0.97662,0.00218752,0.287628
105.321,73.3676,1.40792,14,1,1.02736,0.769549,0.951976,0.976698,0.000929356,0.290899
100.596,43.8716,4.23817,26,1,3.22904,0.793694,0.97143,0.974526,0.00124183,0.331459
31.7189,92.955,2.05034,20,1,1.60379,0.81497,0.969975,0.974324,0.000917553,0.897583
130.846,-167.913,3.82103,27,1,3.15197,0.864577,0.96902,0.973227,0.00210942,0.682407
114.535,152.096,4.453,26,1,3.35719,0.788509,0.968339,0.970143,0.00387096,0.815113
84.9618,-128.398,3.27734,25,1,2.35576,0.756876,0.972921,0.968197,0.00550217,0.365703
34.1936,103.079,3.19178,18,1,1.41715,0.45677,0.976709,0.97628,0.000791569,0.28072
35.1168,57.9815,2.90225,21,1,2.15629,0.769683,0.974281,0.977732,0.00193316,0.288584
97.8659,120.678,3.96274,24,1,2.22986,0.588969,0.969974,0.963934,0.00142896,0.406539
155.983,-144.778,2.15952,18,1,1.27091,0.609157,0.978154,0.96335,0.00214662,0.677446
122.15,-151.325,2.04947,18,1,1.35943,0.696524,0.96725,0.970898,0.00386033,0.328406
92.5778,111.532,1.93584,13,1,1.51286,0.799026,0.983056,0.98288,0.00413012,0.221413
149.343,34.3534,0.903471,8,1,0.850259,0.976781,1,0.964809,0.000995405,0.703884
76.8333,-94.4801,2.41622,21,1,1.8549,0.820843,0.968623,0.957773,0.0068293,0.513835
122.11,98.5747,4.2611,27,1,2.06973,0.508418,0.967808,0.96929,0.00277415,0.310918
25.8568,-46.2243,2.10557,18,1,1.54392,0.77622,0.963191,0.97598,0.00202197,0.29229
102.884,-134.904,1.24644,12,1,0.957363,0.784848,0.983122,0.984725,0.00149883,0.181174
131.87,58.2803,4.30075,21,1,2.23176,0.543677,0.962091,0.972513,0.00144897,0.296578
50.9889,-88.8097,3.60505,28,1,1.97366,0.575549,0.973216,0.963241,0.00276408,0.865163
65.3099,95.7365,3.59787,17,1,2.4097,0.69302,0.970536,0.977377,0.00182604,0.626912
128.304,-11.7194,4.30129,26,1,2.16488,0.536475,0.954052,0.958377,0.00221858,0.525848
41.1934,-26.1136,1.75309,18,1,1.45593,0.873552,0.966277,0.976793,0.00154501,0.882313
127.542,91.1263,2.60211,21,1,2.08747,0.831874,0.976494,0.976469,0.00142315,0.398617
133.165,133.374,3.20614,26,1,1.50196,0.494195,0.963421,0.96651,0.00157326,0.331925
130.186,95.2663,2.22549,18,1,1.68598,0.793493,0.9652,0.977643,0.00269636,0.276862
15.908,129.141,1.58238,18,1,0.742874,0.500911,0.959576,0.96594,0.00534782,0.332044
6.61461,-38.2382,4.4527,20,2,2.88905,0.919833,0.760106,0.88176,0.0125936,0.689722
75.2611,-88.1291,1.80941,15,1,0.787568,0.45819,0.971726,0.951306,0.00176219,0.45407
33.4206,99.694,0.972936,9,1,0.82484,0.854564,0.992067,0.991975,0.000583397,0.0940043
32.8258,-71.3733,1.66384,18,1,1.31715,0.825339,0.97961,0.971868,0.00192873,0.933308
66.6077,79.2706,1.66584,18,1,1.3671,0.857761,0.985044,0.967611,0.00712762,0.773046
153.473,142.715,3.02598,27,1,1.27728,0.491725,0.903945,0.946341,0.00507384,0.659694
150.993,138.646,3.93016,17,1,2.95041,0.768688,0.985112,0.977942,0.000980161,0.318291
151.906,1.04099,1.94757,12,1,1.28798,0.680932,0.993032,0.962774,0.00108208,0.741228
55.1356,-109.344,2.30655,16,1,1.93979,0.862635,0.98073,0.985393,0.0016635,0.207523
155.847,-12.2203,2.03988,19,1,1.41675,0.73371,0.957027,0.973961,0.00285673,0.323698
89.6073,100.914,3.54872,24,1,1.67897,0.504277,0.958761,0.959064,0.00229949,0.434901
20.9123,27.3837,2.27397,15,1,1.90347,0.863356,0.969551,0.984914,0.000879333,0.20317
4.97559,153.041,1.03387,4,1,0.931202,0.900697,1,0.961712,0.0224785,0.130126
114.812,-107.652,1.59528,11,1,0.987988,0.632936,0.981755,0.981167,0.000773109,0.167438
162.49,86.3934,1.13519,8,1,1.02921,0.926896,0.994236,0.978102,0.00334697,0.854627
66.9307,0.125836,1.88616,14,1,1.49869,0.809611,0.984636,0.98544,0.00186906,0.187445
1.67713,-116.957,3.24396,19,1,1.93501,0.736536,0.884963,0.850705,0.0125415,0.756421
62.7318,-124.485,3.66774,21,1,2.8056,0.80229,0.965183,0.972941,0.000774219,0.891511
116.319,141.449,3.08331,14,1,1.67665,0.552084,0.98762,0.979872,0.0012825,0.181908
38.4191,103.84,4.9269,31,1,3.83273,0.81036,0.971326,0.974899,0.00127821,0.859374
64.7174,-33.4951,3.94229,21,1,3.12953,0.824645,0.964853,0.980386,0.000737405,0.240794
85.734,165.354,2.1338,23,1,1.62976,0.822485,0.94989,0.96491,0.00607171,0.902014
5.6861,-174.524,2.07469,15,1,1.68394,0.882225,0.934525,0.915619,0.00699618,0.665826
27.9951,152.268,2.45018,18,1,1.59221,0.685152,0.953714,0.973173,0.000443932,0.869091
119.11,-174.002,4.96631,27,1,3.03602,0.645295,0.962533,0.968073,0.00122147,0.388686
91.7366,38.9872,1.68029,13,1,1.405,0.85308,0.980172,0.987927,0.00135307,0.161056
32.6197,-83.6456,2.76803,20,1,1.60465,0.607474,0.96528,0.97092,0.000949327,0.840843
161.138,-7.78959,1.44295,17,1,0.756336,0.584685,0.915369,0.957024,0.00263369,0.45123
9.79823,9.83743,3.8369,20,2,2.74089,0.962618,0.804602,0.887888,0.0162164,0.733898
97.1819,-155.659,4.71908,25,1,2.52174,0.553788,0.97064,0.972707,0.0020356,0.279863
159.332,-59.1323,2.1298,23,2,1.34548,0.685997,0.951138,0.958419,0.00129378,0.684961
42.3538,-118.346,2.82138,23,1,2.28108,0.851005,0.965988,0.973439,0.00307191,0.72664
160.614,30.6189,3.57953,20,1,1.68633,0.491974,0.970889,0.965361,0.00234179,0.571697
88.2914,-106.469,1.07523,15,1,0.584602,0.572379,0.960966,0.97066,0.00217571,0.31938
161.476,-77.7823,1.20682,14,1,0.786772,0.688543,0.975609,0.958446,0.00481144,0.871966
48.1118,147.252,4.362,24,1,3.16078,0.768525,0.950995,0.97411,0.000933537,0.325378
57.036,-60.4222,3.98286,20,1,3.27876,0.848705,0.973642,0.984957,0.00114522,0.219136
154.034,-111.767,2.68003,24,1,1.48704,0.598663,0.945807,0.967217,0.00391117,0.353545
112.996,109.823,4.31991,24,1,2.14388,0.524159,0.958652,0.962163,0.0023723,0.845438
20.5937,-144.338,3.43742,28,1,2.61445,0.804711,0.968118,0.964155,0.00383107,0.413445
129.349,-12.853,3.21378,28,1,2.56971,0.844116,0.967977,0.968997,0.00459341,0.595066
113.019,108.299,2.9874,21,1,1.79962,0.628902,0.969911,0.968366,0.00178215,0.795078
136.695,169.725,3.76057,24,1,2.66326,0.739693,0.964753,0.975655,0.000847019,0.522235
31.5279,51.5771,4.32181,25,1,2.65988,0.647559,0.959348,0.973187,0.00287246,0.546744
67.6715,99.6895,2.05116,19,1,1.20778,0.615253,0.970365,0.967875,0.00299022,0.805757
16.3757,-128.433,1.51228,22,1,0.979942,0.705232,0.939295,0.959972,0.00122396,0.431926
41.3308,-26.7259,3.87881,26,1,3.00623,0.818003,0.955347,0.975739,0.00161273,0.876118
58.1943,-56.7706,1.67672,16,1,0.91994,0.570634,0.977994,0.964575,0.00180337,0.397814
30.4801,131.078,4.04594,23,1,3.16663,0.816216,0.967429,0.979483,0.00188736,0.789942
23.3671,-110.29,2.97264,32,1,1.05867,0.385243,0.958081,0.925347,0.00392988,0.966433
149.309,-111.404,0.328932,4,1,0.301701,0.982182,1,0.903801,0.00330999,0.399073
161.546,172.204,3.92905,19,1,2.71736,0.719368,0.980289,0.970726,0.00331508,0.374875
58.0829,162.252,3.4559,25,1,2.1083,0.648009,0.962657,0.966343,0.00424454,0.368823
107.11,-44.4526,1.17938,10,1,0.972083,0.83247,0.995609,0.987008,0.00224029,0.166254
153.273,-169.779,4.20122,26,1,2.14055,0.572005,0.90654,0.959518,0.00260067,0.714316
155.829,-21.5756,4.52097,32,1,2.01337,0.514217,0.890485,0.95415,0.00128104,0.699241
94.6847,-100.011,2.26038,15,1,1.9115,0.868523,0.981773,0.981238,0.00135873,0.354045
96.0132,13.378,2.59334,18,1,1.04204,0.422461,0.958546,0.967936,0.00201199,0.328778
158.832,-86.4412,4.50816,27,1,1.75339,0.417266,0.945572,0.956313,0.00312688,0.513895
35.96,-144.89,1.97873,19,1,1.64195,0.880311,0.959051,0.972609,0.00025372,0.344543
67.3937,169.62,4.95317,31,1,3.32375,0.706553,0.959539,0.968132,0.000724534,0.805908
151.885,-149.887,4.79676,29,1,2.61504,0.585836,0.949048,0.963713,0.00106779,0.612854
159.31,-155.871,3.6351,23,1,1.32951,0.384325,0.965085,0.954296,0.00472558,0.728005
130.484,107.207,1.34773,14,1,1.03028,0.794789,0.972279,0.978283,0.00376773,0.273807
48.1316,42.7475,2.14854,26,1,1.42539,0.714497,0.941198,0.961271,0.00192972,0.872383
115.272,121.693,4.34732,26,1,2.95285,0.712899,0.964121,0.972019,0.0017982,0.324937
78.5922,-31.8882,4.90338,25,1,3.22388,0.685439,0.967525,0.973676,0.00158256,0.620677
62.0152,133.805,1.13178,13,1,0.86195,0.782104,0.973764,0.981412,0.00154645,0.225481
71.8771,-43.1843,1.36076,11,1,0.67714,0.522824,0.955353,0.969387,0.00415626,0.346973
60.8348,42.1911,3.47541,18,1,2.326,0.692727,0.971633,0.978705,0.0012866,0.236742
3.63312,109.326,1.41973,9,2,0.652996,0.79958,0.584572,0.888723,0.0143859,0.620682
119.776,-54.6356,4.53376,30,1,3.28016,0.760313,0.965567,0.971202,0.00127813,0.523714
116.193,37.8886,1.5593,11,1,1.06056,0.693707,0.985024,0.982733,0.00103651,0.162789
41.2738,120.758,2.73406,21,1,1.92442,0.736926,0.964919,0.973028,0.000605498,0.330537
10.0326,26.154,3.1399,17,1,1.99724,0.655561,0.98081,0.976386,0.00179827,0.239169
23.6449,83.4552,1.56924,14,1,1.22438,0.802266,0.987765,0.973502,0.00138086,0.79521
102.106,-165.322,1.41641,12,1,0.894025,0.667707,0.956435,0.968446,0.00316637,0.874199
159.834,-107.36,1.05157,14,1,0.617281,0.635606,0.943012,0.956668,0.00353815,0.471149
102.272,71.1659,3.25216,22,1,2.00622,0.66568,0.935134,0.968639,0.0022718,0.379633
26.2305,-72.4984,3.66543,30,1,2.50495,0.737557,0.951551,0.956808,0.00225842,0.935385
74.5865,38.4763,3.70055,28,1,2.76022,0.783934,0.966865,0.970684,0.00211935,0.673114
52.6857,-104.893,3.12925,19,1,1.40984,0.469488,0.967447,0.972134,0.000764165,0.734236
27.0409,-176.809,1.78129,14,1,1.32969,0.770782,0.976109,0.981408,0.00225847,0.256331
65.9161,-34.7707,2.0246,19,1,1.50012,0.780887,0.973853,0.956485,0.00146539,0.972515
44.5997,-38.45,1.72277,18,1,0.92167,0.5604,0.96614,0.970159,0.000751061,0.354143
161.533,58.6599,2.77252,11,1,2.44221,0.900828,0.9854,0.983186,0.00137698,0.632716
51.8787,92.9245,3.54826,25,1,2.97222,0.874385,0.976692,0.977998,0.00222737,0.302707
24.2282,17.3734,3.57078,26,1,1.42001,0.424873,0.948432,0.962514,0.000916797,0.924014
98.1287,-49.2797,3.04804,24,1,2.15896,0.741018,0.964928,0.97432,0.000980378,0.615543
50.2824,-17.9896,1.0562,10,1,0.862352,0.837898,0.985125,0.981871,0.00311212,0.219214
46.7924,140.61,4.8862,31,1,3.68006,0.790769,0.966502,0.973888,0.00386735,0.554951
89.8075,146.68,3.83439,21,1,3.09072,0.834796,0.977636,0.975815,0.00101806,0.312539
28.1262,-128.139,4.04199,28,1,2.90048,0.751957,0.969147,0.965819,0.00102346,0.913241
9.29216,-131.457,3.77232,31,1,1.78739,0.505902,0.965265,0.951449,0.00241944,0.482421
108.929,90.54,1.09821,11,1,0.855308,0.808007,0.969462,0.981079,0.00189166,0.241952
33.1273,-138.212,2.75749,27,1,1.37616,0.542052,0.942624,0.962483,0.00238428,0.895302
21.2762,-75.9366,2.37531,21,1,0.823803,0.395493,0.890062,0.928639,0.00348132,0.911326
118.741,-10.0233,3.81166,20,1,2.02465,0.549833,0.97428,0.972998,0.000565217,0.27778
3.54046,-59.9778,4.26106,22,2,3.37724,0.950235,0.874522,0.909862,0.00738732,0.748718
123.903,-44.6144,4.32296,25,1,3.4762,0.829473,0.986039,0.976497,0.00214865,0.499706
68.9321,-110.155,2.20972,15,1,1.7673,0.817272,0.982191,0.981081,0.000941265,0.245533
72.4464,21.6677,1.31109,13,1,0.961757,0.755669,0.973974,0.982389,0.00153422,0.206297
17.9919,-39.3842,3.84907,29,1,2.91414,0.807831,0.951838,0.965477,0.00336003,0.40505
69.325,101.46,2.58675,12,1,1.79848,0.704322,0.987145,0.982031,0.00152129,0.203443
57.2525,-129.502,2.01588,19,1,1.67681,0.866901,0.984493,0.956165,0.0019483,0.959569
114.069,34.2165,1.82556,20,1,1.36144,0.799478,0.959375,0.958599,0.0059126,0.744125
124.025,-49.245,4.34685,26,1,3.34212,0.805502,0.963187,0.97707,0.00152692,0.301766
154.396,152.779,4.5866,30,1,1.84611,0.429276,0.956224,0.952071,0.00329346,0.565391
17.9348,-103.715,4.24365,22,1,3.39657,0.834845,0.96474,0.979159,0.00134402,0.266448
89.346,63.4702,2.05183,17,1,1.5173,0.781118,0.953586,0.976301,0.00209627,0.300488
12.0125,133.138,1.51114,11,1,1.07789,0.735923,0.976308,0.978539,0.00119456,0.224606
5.57329,36.0328,5.01806,27,2,3.75184,0.865916,0.883289,0.881425,0.00774147,0.781018
160.336,-135.034,2.13668,10,1,1.99487,0.944376,0.993866,0.991938,0.000334836,0.117111
59.0412,131.49,3.5806,20,1,3.04602,0.88621,0.965543,0.984151,0.00124934,0.230665
83.0161,119.544,4.1718,26,1,3.44878,0.856947,0.97946,0.97778,0.00372482,0.300878
149.68,-55.9714,0.935991,13,1,0.827966,0.948286,0.983235,0.92601,0.00679517,0.901547
14.6609,-126.103,1.95906,19,1,1.52208,0.811735,0.968115,0.977551,0.00109942,0.263106
1.91506,93.5348,1.14,8,1,0.907744,0.810319,0.982659,0.933109,0.00288399,0.541538
20.9462,-129.308,1.47218,18,1,0.948749,0.672136,0.975224,0.962783,0.0058305,0.390237
107.838,-69.009,2.47128,16,1,1.97878,0.825679,0.974897,0.982441,0.00148817,0.233188
125.456,-77.6223,2.69818,19,1,2.23511,0.854858,0.98404,0.97901,0.000750421,0.279725
149.164,-60.8982,0.0484326,1,1,0.0484326,1,1,1,1.30687e-46,0
93.7294,-34.3354,4.54721,26,1,2.99116,0.698894,0.95519,0.960832,0.00333966,0.432791
11.684,35.0943,4.82909,31,1,3.79495,0.834133,0.96305,0.966169,0.00211036,0.901044
36.0771,-104.62,2.96967,22,1,2.34596,0.833477,0.961824,0.973768,0.000557492,0.334515
16.7757,-159.626,3.79797,29,1,2.23928,0.618278,0.974011,0.963017,0.00341684,0.372664
6.56593,162.483,2.16941,11,1,0.69954,0.333003,0.968331,0.857348,0.0119891,0.71368
45.9603,-59.8908,1.2865,13,1,1.06403,0.849173,0.982206,0.985674,0.000453401,0.192308
10.8201,-18.5334,1.56138,11,1,0.898753,0.599539,0.960095,0.975522,0.00141263,0.226926
161.326,-104.121,3.39882,23,1,1.822,0.573998,0.959038,0.960157,0.00050047,0.679281
81.7233,20.7438,2.76694,19,1,2.19332,0.821824,0.972437,0.980868,0.00347777,0.239597
103.704,-52.9216,2.65921,17,1,2.17812,0.83535,0.984832,0.984975,0.000414715,0.203022
7.97203,-15.2453,3.74981,21,1,2.58961,0.779294,0.910969,0.859318,0.00875316,0.764062
149.665,158.677,0.775693,5,1,0.736488,0.957198,0.991914,0.996529,0.000846125,0.048801
34.1862,8.42997,2.7553,23,1,1.10749,0.437271,0.939142,0.960683,0.000883566,0.889474
61.1367,-79.4461,4.16262,27,1,2.69933,0.686544,0.956005,0.964471,0.00185057,0.382827
62.8999,-136.056,5.01493,30,1,3.84301,0.808857,0.965926,0.97179,0.0039099,0.924181
118.773,88.0569,2.36096,17,1,1.47117,0.647819,0.974466,0.973499,0.00125987,0.28504
57.8352,-67.0407,1.11562,12,1,0.594044,0.563849,0.950611,0.964812,0.00148655,0.936065
41.1884,-68.6068,1.63956,12,1,1.34024,0.83163,0.986837,0.986334,0.00109216,0.200442
46.7685,65.439,2.70344,23,1,1.90186,0.742228,0.958386,0.971627,0.00168963,0.912582
38.271,19.0386,4.41559,23,1,3.61109,0.845794,0.975896,0.980764,0.000898493,0.746268
54.552,-99.7466,3.53129,17,1,2.17134,0.636826,0.971823,0.975847,0.00163941,0.781397
99.1462,-177.244,2.52304,22,1,2.0092,0.832999,0.971379,0.978192,0.00179823,0.298981
129.362,118.261,2.77757,25,1,1.83353,0.704962,0.949194,0.963557,0.00329602,0.49653
134.467,84.2015,1.51038,18,1,1.17127,0.827854,0.948637,0.974325,0.00127738,0.320864
133.198,-123.15,3.27646,26,1,1.4461,0.467549,0.95441,0.963494,0.00390234,0.718735
76.3489,67.3206,4.49486,28,1,3.22297,0.748861,0.968762,0.972234,0.000941026,0.773535
149.62,50.2402,2.58897,22,1,2.32606,0.952119,0.980612,0.947459,0.00541241,0.727382
79.0865,61.7015,1.82733,15,1,1.52259,0.87095,0.956692,0.984679,0.00354014,0.223126
150.347,-158.337,3.61555,17,1,1.91218,0.545468,0.988548,0.969355,0.000522218,0.563061
84.8211,-20.3015,1.37153,19,1,0.833417,0.641486,0.963804,0.963568,0.00269831,0.429504
117.353,9.35232,1.21001,13,1,0.938597,0.809896,0.982867,0.973643,0.0096106,0.308394
160.728,-19.2001,2.03464,13,1,1.2057,0.619973,0.977564,0.968758,0.00288944,0.320669
37.0362,56.8733,1.24402,11,1,0.939668,0.793705,0.957346,0.978073,0.00460754,0.285422
151.635,110.048,4.50451,24,1,2.64063,0.603434,0.984218,0.967268,0.00237436,0.664735
55.6412,48.5896,1.34688,13,1,1.09241,0.839296,0.97793,0.982696,0.0024679,0.231983
79.368,-16.7996,2.14195,17,1,1.58849,0.765903,0.982009,0.972335,0.000611741,0.331592
96.0595,109.647,2.48211,20,1,1.74881,0.73392,0.965034,0.977253,0.00171332,0.27372
149.802,69.3244,1.27023,15,1,1.02415,0.856932,0.990249,0.934798,0.00279169,0.841762
63.744,-113.148,3.00081,19,1,1.53963,0.539802,0.967404,0.968998,0.00349349,0.362653
51.4813,74.479,1.64101,21,1,1.21163,0.779811,0.959339,0.974234,0.00249529,0.321952
23.467,103.962,2.2738,18,1,1.50692,0.688068,0.972676,0.977202,0.00490885,0.272162
139.197,-20.1217,3.18177,19,1,2.27478,0.737627,0.981476,0.977037,0.00140889,0.505073
14.0971,-50.0161,3.17008,22,1,2.08715,0.687589,0.971739,0.967408,0.0038311,0.779018
22.2667,-174.165,3.6472,15,1,3.12475,0.878638,0.990492,0.983735,0.00242493,0.207266
48.5984,29.8096,1.45519,20,1,1.15839,0.860616,0.958749,0.940428,0.00695447,0.970066
99.9762,114.241,4.43292,33,1,1.75135,0.424119,0.950259,0.957638,0.000864973,0.43727
75.1555,120.576,4.93577,27,1,3.67685,0.783129,0.958656,0.975562,0.00188255,0.298799
92.1109,166.406,3.6024,20,1,2.82777,0.812392,0.9738,0.979796,0.00185573,0.261519
33.1771,150.44,2.43815,22,1,1.16193,0.502836,0.974442,0.948473,0.00376886,0.976807
75.7355,68.5726,3.8814,28,1,2.0507,0.560966,0.96252,0.964725,0.00161739,0.737937
3.10865,-76.7482,2.61246,19,2,1.56443,0.688614,0.882806,0.857319,0.00839275,0.750378
7.02074,132.337,4.04338,22,1,3.58878,0.932149,0.982285,0.95693,0.00107193,0.91497
149.832,59.502,1.37874,13,1,0.702393,0.529343,0.991019,0.954699,0.00154843,0.694143
85.4554,-126.542,3.81297,24,1,1.66748,0.455251,0.968978,0.97295,0.00274434,0.264572
65.0029,124.164,3.80306,27,1,2.93766,0.820668,0.957771,0.971754,0.00205618,0.508053
47.7948,169.592,1.23114,13,1,0.531561,0.446201,0.973215,0.969163,0.00326425,0.745137
95.0768,102.829,3.16383,20,1,2.36174,0.78281,0.970691,0.971919,0.004664,0.493013
96.8575,-157.82,1.12118,12,1,0.513346,0.479317,0.968211,0.973069,0.00459539,0.245375
59.3494,149.287,3.66938,21,1,2.81237,0.805864,0.955285,0.979478,0.00246807,0.267328
18.9393,-166.536,2.87205,19,1,1.53988,0.566304,0.950007,0.968145,0.00504468,0.309937
63.0039,140.901,2.25703,15,1,1.56951,0.712098,0.981412,0.982433,0.00199777,0.187912
75.7777,-140.815,1.59506,15,1,0.805191,0.522252,0.972974,0.974611,0.00225343,0.248927
88.3112,-132.713,2.68474,22,1,1.89506,0.73821,0.978977,0.968597,0.00386217,0.372694
22.7002,-107.506,3.58702,27,1,2.4974,0.7312,0.980596,0.960842,0.00328669,0.871074
122.949,-70.813,4.87527,28,1,3.65184,0.791779,0.951786,0.974028,0.00162728,0.682505
128.696,131.332,3.58177,29,1,2.83141,0.845027,0.962858,0.962756,0.00381043,0.605374
94.1926,42.2117,3.58601,24,1,2.62666,0.770958,0.956857,0.974191,0.0011524,0.6911
68.5477,-78.1733,4.91872,26,1,4.12854,0.870453,0.973087,0.979228,0.00124416,0.916249
107.35,87.208,2.95222,26,1,1.9511,0.698666,0.964109,0.966262,0.00295663,0.636352
30.5374,-42.6928,4.24816,24,1,3.08122,0.753355,0.971536,0.976955,0.00138637,0.894404
126.963,-3.50667,1.18295,10,1,0.928966,0.790468,0.993454,0.988265,0.000438402,0.154997
71.957,79.6937,1.81486,17,1,1.34617,0.772205,0.969784,0.975908,0.00260387,0.273878
162.477,-177.577,0.499415,2,1,0.470182,0.941464,1,0.997334,0.00071261,0
139.369,147.278,2.32947,17,1,1.30249,0.574518,0.985553,0.97164,0.000897613,0.404061
9.75856,92.2504,3.7505,22,1,2.51137,0.696804,0.972476,0.973188,0.00175372,0.267497
88.1567,104.148,1.15231,12,1,0.917762,0.820088,0.983937,0.977769,0.00311807,0.347842
124.18,-83.6095,4.18064,22,1,2.39376,0.588142,0.980849,0.973068,0.000402894,0.307557
108.722,-116.822,2.8768,25,1,1.67885,0.613062,0.967589,0.965191,0.00247293,0.643555
46.116,43.8527,4.07541,22,1,2.97832,0.764473,0.965909,0.979651,0.00209821,0.252452
66.9371,13.0734,1.05816,11,1,0.819282,0.794026,0.986707,0.975799,0.00386759,0.858897
119.96,17.652,1.54397,16,1,0.870495,0.588062,0.975581,0.967433,0.00128177,0.83118
115.42,-38.9598,1.8678,11,1,1.31541,0.729813,0.967747,0.978346,0.00114504,0.299737
98.8915,45.7719,2.95938,19,1,2.47032,0.85976,0.979053,0.983445,0.00253143,0.238573
91.9244,108.645,3.19119,26,1,2.61578,0.862752,0.961467,0.976187,0.00148635,0.319394
17.2765,170.159,4.48833,27,1,3.39001,0.789115,0.966234,0.973404,0.00139741,0.608095
114.557,105.789,3.40998,21,1,2.31969,0.705323,0.972494,0.975453,0.00270244,0.293188
37.0188,27.1102,4.41631,21,1,3.59534,0.839866,0.981566,0.980468,0.00149109,0.699208
67.1926,-10.0595,2.43803,19,1,1.75988,0.752935,0.972008,0.970941,0.000842563,0.338303
152.072,-92.0786,2.2772,13,1,1.12122,0.505379,0.987104,0.97177,0.00149555,0.673843
151.963,-76.6188,1.50463,14,1,0.622853,0.425235,0.993867,0.958368,0.00123741,0.688011
41.2778,-89.1899,1.15766,16,1,0.904949,0.830318,0.960689,0.976312,0.0019561,0.326493
96.8509,128.945,3.95659,22,1,3.22932,0.842136,0.979481,0.977619,0.00260212,0.753276
132.38,-6.16934,4.32615,28,1,3.49323,0.83906,0.975527,0.976485,0.00154261,0.519377
115.32,144.894,2.51711,20,1,1.84209,0.760227,0.974217,0.971997,0.000891319,0.363792
108.834,-156.944,3.0073,19,1,2.01961,0.693455,0.975693,0.976855,0.00227027,0.249403
12.9732,6.25947,2.31174,15,1,1.12396,0.497331,0.984845,0.972461,0.00404072,0.250374
110.473,54.1825,1.13144,14,1,0.795072,0.762206,0.934726,0.962866,0.00189448,0.779696
55.2296,-148.426,3.8328,29,1,2.98292,0.822824,0.959156,0.974658,0.00163587,0.342847
115.706,60.4082,4.78499,26,1,3.06736,0.667997,0.966596,0.9761,0.00186727,0.247529
54.1373,163.936,2.06011,19,1,1.28731,0.65823,0.975301,0.964665,0.00370395,0.762697
160.731,-52.5217,0.935659,3,1,0.915924,0.978907,1,0.998953,0.000163313,0.00631894
20.3611,58.7532,2.55092,16,1,2.10626,0.843996,0.980624,0.984493,0.00146749,0.218698
114.466,72.3621,3.83675,24,1,3.02038,0.823134,0.964413,0.97646,0.00138035,0.667911
101.1,137.41,5.07753,29,1,3.96709,0.825451,0.960083,0.972704,0.00438923,0.352818
120.872,149.036,4.51672,26,2,2.57904,0.599891,0.972581,0.969606,0.00129971,0.732792
54.3413,-127.094,4.52843,31,1,1.8619,0.434077,0.962622,0.964299,0.00098328,0.892557
